# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.750       1.3194689       86.743759       10.094992
0.750       1.3508848       84.810339       10.591904
0.750       1.3823008       83.092460       11.118329
0.750       1.4137167       80.756187       11.559345
0.750       1.4451326       79.134954       12.099341
0.750       1.4765485       75.681535       12.342507
0.750       1.5079645       73.989588       12.853287
0.750       1.5393804       72.215714       13.345653
0.750       1.5707963       70.654194       13.872918
0.750       1.6022123       69.283769       14.436500
0.750       1.6336282       67.174122       14.836515
0.750       1.6650441       65.610257       15.343316
0.750       1.6964600       65.002343       16.077931
0.750       1.7278760       63.073875       16.483805
0.750       1.7592919       61.020162       16.832837
0.750       1.7907078       60.075433       17.475973
0.750       1.8221237       58.819140       18.026961
0.750       1.8535397       57.086992       18.416753
0.750       1.8849556       56.238801       19.081376
0.750       1.9163715       54.927117       19.583765
0.750       1.9477874       53.890174       20.174581
0.750       1.9792034       53.670975       21.080505
0.750       2.0106193       51.527322       21.217654
0.750       2.0734512       48.847258       22.059307
0.750       2.1362830       47.760857       23.589500
0.750       2.1991149       45.057293       24.276110
0.750       2.2619467       43.580201       25.550923
0.750       2.3247786       42.281910       26.913466
0.750       2.3876104       40.600761       27.995925
0.750       2.4504423       38.489578       28.691076
0.750       2.5132741       37.609998       30.247755
0.750       2.5761060       35.967781       31.151222
0.750       2.6389378       35.062775       32.644049
0.750       2.7017697       34.369514       34.339078
0.750       2.7646015       31.879777       34.125825
0.750       2.8274334       31.603536       36.189542
0.750       2.8902652       29.924240       36.602141
0.750       2.9530971       30.110415       39.284405
0.750       3.0159289       28.336708       39.380658
0.750       3.0787608       27.230075       40.257513
0.750       3.1415927       26.838926       42.158486
0.750       3.2044245       25.586643       42.651441
0.750       3.2672564       24.738197       43.710718
0.750       3.3300882       23.984665       44.871555
0.750       3.3929201       23.197688       45.902449
0.750       3.4557519       22.661150       47.378345
0.750       3.5185838       21.924164       48.383466
0.750       3.5814156       21.250721       49.454760
0.750       3.6442475       20.703526       50.761934
0.750       3.7070793       19.895405       51.347426
0.750       3.7699112       19.450980       52.796495
0.750       3.8327430       18.743196       53.461732
0.750       3.8955749       18.261714       54.692334
0.750       3.9584067       17.710144       55.648518
0.750       4.0212386       17.123656       56.408726
0.750       4.1469023       16.349589       59.067489
0.750       4.2725660       15.374583       60.749113
0.750       4.3982297       15.075270       64.978412
0.750       4.5238934       13.871432       65.062186
0.750       4.6495571       13.313295       67.793892
0.750       4.7752208       12.983435       71.620976
0.750       4.9008845       11.992065       71.513437
0.750       5.0265482       11.630957       74.833363
0.750       5.1522120       10.958948       75.931208
0.750       5.2778757       10.439773       77.756870
0.750       5.4035394       9.8038927       78.361685
0.750       5.5292031       9.5746088       81.993404
0.750       5.6548668       9.0399969       82.814364
0.750       5.7805305       8.7058200       85.188903
0.750       5.9061942       8.3534535       87.188556
0.750       6.0318579       8.1488930       90.598745
0.750       6.1575216       7.8190249       92.478480
0.750       6.2831853       7.5133586       94.415648
0.750       6.4088490       7.2041748       96.071512
0.750       6.5345127       6.9279349       97.929532
0.750       6.6601764       6.6430041       99.424171
0.750       6.7858401       6.5344900       103.44103
0.750       6.9115038       6.2434055       104.42620
0.750       7.0371675       6.0512672       106.83419
0.750       7.1628313       5.8178172       108.31397
0.750       7.2884950       5.6302915       110.43703
0.750       7.4141587       5.4313486       112.14078
0.750       7.5398224       5.2773828       114.59672
0.750       7.6654861       5.1309701       117.08165
0.750       7.7911498       4.9963548       119.70938
0.750       7.9168135       4.7992132       120.64006
0.750       8.0424772       4.6831601       123.41808
0.750       8.2938046       4.4565499       128.80432
0.750       8.5451320       4.1562999       131.38127
0.750       8.7964594       3.8370695       132.31029
0.750       9.0477868       3.6918638       138.52974
0.750       9.2991143       3.5329842       143.92515
0.750       9.5504417       3.2875647       145.08247
0.750       9.8017691       3.2606466       155.55622
0.750       10.053096       3.0895447       159.02459
0.750       10.304424       2.9479301       163.40246
0.750       10.555751       2.7959977       166.59982
0.750       10.807079       2.6815857       171.46950
0.750       11.058406       2.5922380       177.59173
0.750       11.309734       2.4208793       177.41916
0.750       11.561061       2.3676183       185.34250
0.750       11.812388       2.2515417       188.00240
0.750       12.063716       2.1912025       194.89292
0.750       12.315043       2.1059006       199.25808
0.750       12.566371       2.0342017       204.50026
0.750       12.817698       1.9802724       211.26390
0.750       13.069025       1.8534032       209.58962
0.750       13.320353       1.8132846       217.11179
0.750       13.571680       1.7523740       221.92076
0.750       13.823008       1.6783412       224.57332
0.750       14.074335       1.6559901       233.89000
0.750       14.325663       1.6016493       238.55133
0.750       14.576990       1.5417570       241.93001
0.750       14.828317       1.5011988       247.96139
0.750       15.079645       1.4385097       249.89432
0.750       15.330972       1.4022891       255.98641
0.750       15.582300       1.3629568       261.24441
0.750       15.833627       1.3288608       267.23355
0.750       16.084954       1.2795663       269.76932
0.750       16.587609       1.2140724       280.71539
0.750       17.090264       1.1387425       287.96659
0.750       17.592919       1.0990180       303.17177
0.750       18.095574       1.0416141       312.67573
0.750       18.598229       1.0012151       326.29647
0.750       19.100883      0.94867299       334.92468
0.750       19.603538      0.89027654       339.78060
0.750       20.106193      0.86021270       354.21394
0.750       20.608848      0.82544761       366.03357
0.750       21.111503      0.80527145       383.85747
0.750       21.614157      0.75262197       385.00120
0.750       22.116812      0.72338947       396.46973
0.750       22.619467      0.70545060       413.60328
0.750       23.122122      0.67683700       423.87462
0.750       23.624777      0.65538910       437.79683
0.750       24.127432      0.62760283       446.56885
0.750       24.630086      0.60721825       459.63478
0.750       25.132741      0.57697667       464.03217
0.750       25.635396      0.56228563       479.89623
0.750       26.138051      0.55101382       498.48529
0.750       26.640706      0.53223229       509.81035
0.750       27.143361      0.52261484       529.47181
0.750       27.646015      0.49553062       530.44259
0.750       28.148670      0.47578499       537.59429
0.750       28.651325      0.47371372       564.44334
0.750       29.153980      0.46085582       578.53399
0.750       29.656635      0.43944044       580.67868
0.750       30.159289      0.43511770       604.70049
0.750       30.661944      0.41975293       613.00365
0.750       31.164599      0.40460841       620.42573
0.750       31.667254      0.39448603       634.64826
0.750       32.169909      0.38414247       647.90611
0.750       33.175218      0.36676416       678.41981
0.750       34.180528      0.34490650       697.76301
0.750       35.185838      0.33351483       736.01911
0.750       36.191147      0.32146576       771.99065
0.750       37.196457      0.29991730       781.94552
0.750       38.201767      0.28888969       815.92952
0.750       39.207076      0.27992422       854.68110
0.750       40.212386      0.27184811       895.52167
0.750       41.217696      0.25910763       919.18217
