# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.125       15.833627       2.9630628       595.87113
0.125       16.084954       2.8502848       600.92188
0.125       16.587609       2.6699105       617.33137
0.125       17.090264       2.4908408       629.88687
0.125       17.592919       2.3139038       638.30649
0.125       18.095574       2.2274930       668.65742
0.125       18.598229       2.0830810       678.87711
0.125       19.100883       1.9825151       699.91793
0.125       19.603538       1.8625611       710.86016
0.125       20.106193       1.7500387       720.62188
0.125       20.608848       1.6258394       720.95647
0.125       21.111503       1.6101384       767.52211
0.125       21.614157       1.4889180       761.65093
0.125       22.116812       1.3964867       765.37566
0.125       22.619467       1.3228435       775.57861
0.125       23.122122       1.2920136       809.13394
0.125       23.624777       1.2355291       825.32762
0.125       24.127432       1.1736292       835.09224
0.125       24.630086       1.1031891       835.06065
0.125       25.132741       1.0569191       850.02479
0.125       25.635396       1.0136809       865.15037
0.125       26.138051      0.95330029       862.42152
0.125       26.640706      0.93901106       899.45231
0.125       27.143361      0.89695893       908.72749
0.125       27.646015      0.84560717       905.18333
0.125       28.148670      0.81146950       916.88762
0.125       28.651325      0.77922720       928.47132
0.125       29.153980      0.74954802       940.94290
0.125       29.656635      0.71516614       945.02393
0.125       30.159289      0.69504269       965.92866
0.125       30.661944      0.66916333       977.24052
0.125       31.164599      0.63475456       973.33138
0.125       31.667254      0.62001949       997.48602
0.125       32.169909      0.58705324       990.14144
0.125       33.175218      0.55597060       1028.4033
0.125       34.180528      0.50162723       1014.8168
0.125       35.185838      0.48386889       1067.8288
0.125       36.191147      0.44838384       1076.7807
0.125       37.196457      0.42552870       1109.4401
0.125       38.201767      0.40130769       1133.4388
0.125       39.207076      0.37336697       1139.9860
0.125       40.212386      0.34675940       1142.2944
0.125       41.217696      0.32645130       1158.0832
0.125       42.223005      0.30630545       1168.0795
0.125       43.228315      0.28589558       1169.9913
0.125       44.233625      0.27101105       1188.2692
0.125       45.238934      0.25942196       1216.7857
0.125       46.244244      0.24497869       1227.3590
0.125       47.249554      0.23545094       1258.2410
0.125       48.254863      0.22399750       1275.0778
0.125       49.260173      0.21080993       1276.5832
0.125       50.265482      0.20226770       1301.3867
0.125       51.270792      0.18838935       1286.2835
0.125       52.276102      0.18095654       1309.6466
0.125       53.281411      0.17487537       1340.0656
0.125       54.286721      0.16506602       1337.8542
0.125       55.292031      0.15646839       1339.9374
0.125       56.297340      0.15054303       1360.8008
0.125       57.302650      0.14435856       1376.0586
0.125       58.307960      0.13559017       1361.7018
0.125       59.313269      0.13121187       1387.0719
0.125       60.318579      0.12631359       1404.3445
0.125       61.323889      0.12127941       1416.9235
0.125       62.329198      0.11584077       1421.0400
0.125       63.334508      0.11059296       1423.3737
0.125       64.339818      0.10512087       1418.3999
0.125       66.350437     0.099768596       1476.3709
0.125       68.361056     0.092198923       1492.1841
0.125       70.371675     0.081996533       1447.6362
0.125       72.382295     0.078391804       1506.0450
0.125       74.392914     0.071870906       1499.0568
0.125       76.403533     0.067027667       1514.4840
0.125       78.414153     0.062243479       1520.3637
0.125       80.424772     0.058839971       1550.6444
0.125       82.435391     0.054716503       1552.8507
0.125       84.446011     0.050986928       1555.4875
0.125       86.456630     0.048012890       1571.8931
0.125       88.467249     0.044951814       1576.7580
0.125       90.477868     0.042661377       1600.7821
0.125       92.488488     0.039585342       1586.6009
0.125       94.499107     0.037072433       1584.9095
0.125       96.509726     0.034962875       1592.1744
0.125       98.520346     0.033279093       1612.2022
0.125       100.53096     0.031769205       1635.2199
0.125       102.54158     0.029221537       1596.1488
0.125       104.55220     0.028094508       1626.6393
0.125       106.56282     0.026580463       1629.4835
0.125       108.57344     0.024495800       1588.3006
0.125       110.58406     0.023615168       1617.8524
0.125       112.59468     0.022139423       1600.9957
0.125       114.60530     0.021309811       1625.0397
0.125       116.61592     0.020242882       1626.3579
0.125       118.62654     0.019130888       1617.8974
0.125       120.63716     0.018190804       1617.9513
0.125       122.64778     0.017027190       1591.4474
0.125       124.65840     0.016685275       1637.4508
0.125       126.66902     0.015882958       1635.3580
0.125       128.67964     0.014619577       1578.1000
0.125       132.70087     0.013311325       1575.8428
0.125       136.72211     0.012077574       1563.7461
0.125       140.74335     0.011505377       1625.0053
0.125       144.76459     0.010131506       1557.1530
0.125       148.78583    0.0097344296       1624.2971
0.125       152.80707    0.0084340795       1524.5380
0.125       156.82831    0.0077983095       1523.8565
0.125       160.84954    0.0070596355       1488.3739
0.125       164.87078    0.0066822023       1517.1236
0.125       168.89202    0.0058405896       1425.4578
0.125       172.91326    0.0054104727       1417.0669
0.125       176.93450    0.0050487938       1416.7573
0.125       180.95574    0.0048443217       1454.1871
0.125       184.97698    0.0046409813       1488.1034
0.125       188.99821    0.0040968663       1401.1839
0.125       193.01945    0.0038571475       1405.2052
0.125       197.04069    0.0037243959       1443.4238
0.125       201.06193    0.0032333853       1331.4267
0.125       205.08317    0.0032289671       1410.9900
0.125       209.10441    0.0030390367       1407.6535
0.125       213.12565    0.0027424850       1344.9980
0.125       217.14688    0.0025431370       1319.1701
0.125       221.16812    0.0024430559       1338.9712
0.125       225.18936    0.0021543904       1246.3450
0.125       229.21060    0.0019318685       1178.5606
0.125       233.23184    0.0018804807       1208.6558
0.125       237.25308    0.0018073132       1222.7544
0.125       241.27432    0.0016736120       1190.8534
0.125       245.29555    0.0014938660       1116.9942
0.125       249.31679    0.0015135459       1188.2846
0.125       253.33803    0.0013011103       1071.7304
0.125       257.35927    0.0012668174       1093.9658
0.125       265.40175    0.0012184396       1153.9463
0.125       273.44422    0.0012365007       1280.7692
0.125       281.48670   0.00099809582       1127.7586
0.125       289.52918   0.00077579063       953.87574
0.125       297.57166   0.00077679174       1036.9303
0.125       305.61413   0.00073276098       1059.6267
0.125       313.65661   0.00070230446       1097.8905
0.125       321.69909   0.00067460169       1137.8033
0.125       329.74156   0.00037431429       679.87294
0.125       337.78404   0.00042244255       824.81263
0.125       345.82652   0.00055487602       1162.6288
0.125       353.86900   0.00040816404       916.28915
0.125       361.91147   0.00027389559       657.75227
0.125       369.95395   0.00037310676       957.07591
0.125       377.99643   0.00038497596       1053.3361
0.125       386.03891   0.00028290619       824.52900
0.125       394.08138   0.00027788981       861.58997
0.125       402.12386   0.00025994328       856.30480
0.125       410.16634   0.00024640193       861.37926
0.125       418.20881   0.00029505656       1093.3396
