# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000      0.37699112       782.10589       2.1228982
0.000      0.43982297       642.74230       2.7703897
0.000      0.50265482       575.71639       3.7041487
0.000      0.56548668       486.23933       4.4543822
0.000      0.62831853       455.84796       5.7283544
0.000      0.69115038       410.85437       6.8718841
0.000      0.75398224       364.67051       7.9187065
0.000      0.81681409       355.07580       9.8030450
0.000      0.87964594       329.92190       11.376407
0.000      0.94247780       304.49365       12.914033
0.000       1.0053096       290.40829       14.947853
0.000       1.0681415       274.40738       16.941521
0.000       1.1309734       241.31117       17.684990
0.000       1.1938052       234.69138       20.228692
0.000       1.2566371       214.70825       21.584828
0.000       1.3194689       210.32916       24.477510
0.000       1.3823008       199.87521       26.744645
0.000       1.4451326       187.75558       28.706895
0.000       1.5079645       175.79772       30.539142
0.000       1.5707963       169.80072       33.340293
0.000       1.6336282       163.97227       36.215986
0.000       1.6964600       153.16661       37.884822
0.000       1.7592919       144.39176       39.831472
0.000       1.8221237       138.70237       42.509671
0.000       1.8849556       133.10604       45.161816
0.000       1.9477874       124.08649       46.453607
0.000       2.0106193       121.97557       50.226468
0.000       2.0734512       116.80090       52.747013
0.000       2.1362830       113.03556       55.829239
0.000       2.1991149       106.11128       57.170971
0.000       2.2619467       101.59129       59.562627
0.000       2.3247786       97.297285       61.932093
0.000       2.3876104       93.513980       64.481806
0.000       2.4504423       89.503398       66.718029
0.000       2.5132741       86.554138       69.610968
0.000       2.5761060       81.866069       70.903124
0.000       2.6389378       78.953633       73.507195
0.000       2.7017697       75.397344       75.330575
0.000       2.7646015       72.772766       77.899878
0.000       2.8274334       69.326867       79.386925
0.000       2.8902652       67.594942       82.679446
0.000       2.9530971       65.205331       85.071980
0.000       3.0159289       62.486773       86.840372
0.000       3.0787608       61.190095       90.464717
0.000       3.1415927       57.972190       91.062503
0.000       3.2044245       57.206297       95.359557
0.000       3.2672564       54.777175       96.787557
0.000       3.3300882       52.997980       99.150930
0.000       3.3929201       51.905124       102.70732
0.000       3.4557519       49.421711       103.32745
0.000       3.5185838       47.998537       105.92585
0.000       3.5814156       46.610784       108.47280
0.000       3.6442475       45.362710       111.22255
0.000       3.7070793       44.495743       114.83767
0.000       3.7699112       42.993715       116.69939
0.000       3.8327430       41.268255       117.71057
0.000       3.8955749       40.261335       120.57940
0.000       3.9584067       39.422332       123.87219
0.000       4.0212386       37.953975       125.02793
0.000       4.1469023       36.654076       132.42316
0.000       4.2725660       34.788836       137.46005
0.000       4.3982297       32.789822       141.33283
0.000       4.5238934       30.782663       144.38216
0.000       4.6495571       29.876348       152.13619
0.000       4.7752208       28.141936       155.24035
0.000       4.9008845       26.869029       160.23067
0.000       5.0265482       25.513571       164.15385
0.000       5.1522120       24.396547       169.03623
0.000       5.2778757       23.154471       172.45770
0.000       5.4035394       22.230537       177.68680
0.000       5.5292031       21.308209       182.47561
0.000       5.6548668       20.440727       187.25513
0.000       5.7805305       19.632342       192.10800
0.000       5.9061942       18.736687       195.56279
0.000       6.0318579       17.893898       198.94293
0.000       6.1575216       16.917959       200.09492
0.000       6.2831853       16.520016       207.59665
0.000       6.4088490       15.957858       212.80654
0.000       6.5345127       15.491180       218.97493
0.000       6.6601764       15.090134       225.85024
0.000       6.7858401       14.299553       226.36203
0.000       6.9115038       13.799884       230.81464
0.000       7.0371675       13.318723       235.14000
0.000       7.1628313       12.982433       241.70214
0.000       7.2884950       12.437637       243.96174
0.000       7.4141587       12.121400       250.26994
0.000       7.5398224       11.593408       251.74725
0.000       7.6654861       11.262554       256.99593
0.000       7.7911498       11.010500       263.80436
0.000       7.9168135       10.487341       263.62518
0.000       8.0424772       10.188721       268.50936
0.000       8.2938046       9.8978547       286.07027
0.000       8.5451320       9.1172221       288.19678
0.000       8.7964594       8.5586611       295.12079
0.000       9.0477868       8.2748396       310.49666
0.000       9.2991143       7.5943790       309.37647
0.000       9.5504417       7.2553136       320.18193
0.000       9.8017691       6.9510006       331.61257
0.000       10.053096       6.6282820       341.16996
0.000       10.304424       6.2429981       346.04662
0.000       10.555751       5.8426381       348.13421
0.000       10.807079       5.7324475       366.55174
0.000       11.058406       5.4089241       370.56018
0.000       11.309734       5.1509541       377.49835
0.000       11.561061       4.9309417       386.00524
0.000       11.812388       4.7380189       395.62179
0.000       12.063716       4.4276366       393.80889
0.000       12.315043       4.2941138       406.30450
0.000       12.566371       4.1185147       414.03826
0.000       12.817698       3.9217125       418.38501
0.000       13.069025       3.8573336       436.20141
0.000       13.320353       3.6361762       435.37388
0.000       13.571680       3.4885874       441.79493
0.000       13.823008       3.3979691       454.67109
0.000       14.074335       3.2773916       462.89475
0.000       14.325663       3.1339338       466.77138
0.000       14.576990       3.0600174       480.17297
0.000       14.828317       2.9152415       481.52674
0.000       15.079645       2.8156429       489.12646
0.000       15.330972       2.7184533       496.25080
0.000       15.582300       2.6369547       505.43763
0.000       15.833627       2.5437717       511.55180
0.000       16.084954       2.4891047       524.77475
0.000       16.587609       2.3606422       545.82297
0.000       17.090264       2.1660296       547.74821
0.000       17.592919       2.0390432       562.48427
0.000       18.095574       1.9038096       571.49289
0.000       18.598229       1.8051569       588.30150
0.000       19.100883       1.7108052       603.99199
0.000       19.603538       1.5956912       609.00728
0.000       20.106193       1.5362197       632.57662
0.000       20.608848       1.4621878       648.38737
0.000       21.111503       1.3756855       655.76294
0.000       21.614157       1.2891389       659.45463
0.000       22.116812       1.2235970       670.61962
0.000       22.619467       1.1771230       690.14321
0.000       23.122122       1.1368986       711.99188
0.000       23.624777       1.0590081       707.41239
0.000       24.127432       1.0202879       725.98268
0.000       24.630086      0.98117323       742.70057
0.000       25.132741      0.93217373       749.69859
0.000       25.635396      0.89267114       761.87171
0.000       26.138051      0.84884804       767.92677
0.000       26.640706      0.81846214       783.98188
0.000       27.143361      0.77213907       782.26992
0.000       27.646015      0.75317827       806.24247
0.000       28.148670      0.73020690       825.06818
0.000       28.651325      0.69626590       829.62058
0.000       29.153980      0.67392159       846.00548
0.000       29.656635      0.64542788       852.87146
0.000       30.159289      0.61932863       860.70581
0.000       30.661944      0.60563352       884.46212
0.000       31.164599      0.57743281       885.43431
0.000       31.667254      0.55912393       899.51737
0.000       32.169909      0.54015908       911.04835
0.000       33.175218      0.50402196       932.31160
0.000       34.180528      0.47250297       955.89701
0.000       35.185838      0.43769005       965.91879
0.000       36.191147      0.41290228       991.57278
0.000       37.196457      0.38317359       999.01164
0.000       38.201767      0.36738743       1037.6357
0.000       39.207076      0.35192263       1074.5109
0.000       40.212386      0.33893259       1116.5113
