# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       209.10441     0.033671274       15596.220
0.250       213.12565     0.033450934       16405.355
0.250       217.14688     0.031894765       16544.379
0.250       221.16812     0.031441899       17232.434
0.250       225.18936     0.030204340       17473.633
0.250       229.21060     0.029944410       18267.963
0.250       233.23184     0.028467854       18297.363
0.250       237.25308     0.028126491       19029.237
0.250       241.27432     0.026945857       19173.241
0.250       245.29555     0.027104391       20266.509
0.250       249.31679     0.025437189       19970.732
0.250       253.33803     0.024741207       20379.443
0.250       257.35927     0.024219901       20915.203
0.250       265.40175     0.023906089       22640.714
0.250       273.44422     0.021538338       22309.442
0.250       281.48670     0.020736685       23430.591
0.250       289.52918     0.019217656       23629.128
0.250       297.57166     0.018893075       25220.146
0.250       305.61413     0.017073180       24689.084
0.250       313.65661     0.016326754       25523.101
0.250       321.69909     0.015213738       25659.942
0.250       329.74156     0.016354924       29705.706
0.250       337.78404     0.014360747       28039.139
0.250       345.82652     0.014615808       30624.427
0.250       353.86900     0.012557810       28191.079
0.250       361.91147     0.012767990       30661.957
0.250       369.95395     0.011640005       29858.394
0.250       377.99643     0.012195419       33367.992
0.250       386.03891     0.010687737       31149.368
0.250       394.08138     0.010929010       33885.107
0.250       402.12386     0.010058696       33135.344
0.250       410.16634     0.010038092       35091.462
0.250       418.20881    0.0091030806       33731.697
0.250       426.25129    0.0088832842       34853.062
0.250       434.29377    0.0084249517       34961.372
0.250       442.33625    0.0083518279       36619.245
0.250       450.37872    0.0076631730       35466.022
0.250       458.42120    0.0077423934       37786.753
0.250       466.46368    0.0074224321       38165.415
0.250       474.50615    0.0072076180       39011.044
0.250       482.54863    0.0072324675       41169.919
0.250       490.59111    0.0064964230       38860.069
0.250       498.63359    0.0061901708       38879.213
0.250       506.67606    0.0060255960       39706.484
0.250       514.71854    0.0058743727       40582.724
0.125     0.015707963       9292.8400    0.0018246449
0.125     0.031415927       22268.999     0.034980061
0.125     0.047123890       11053.781     0.058600930
0.125     0.062831853       9722.4509      0.12217592
0.125     0.078539816       7301.6002      0.17920823
0.125     0.094247780       5510.7701      0.23372003
0.125      0.10995574       4523.6035      0.30465516
0.125      0.12566371       3877.4653      0.38980533
0.125      0.14137167       3083.1613      0.44132006
0.125      0.15707963       2785.0779      0.54684876
0.125      0.17278760       2506.3313      0.65500773
0.125      0.18849556       2139.0585      0.72576546
0.125      0.20420352       1999.7020      0.86263134
0.125      0.21991149       1801.2272      0.97047087
0.125      0.23561945       1625.5433       1.0772145
0.125      0.25132741       1530.1795       1.2306434
0.125      0.26703538       1367.5468       1.3192249
0.125      0.28274334       1295.6444       1.4836560
0.125      0.29845130       1207.4260       1.6261148
0.125      0.31415927       1129.5458       1.7742865
0.125      0.32986723       1062.0726       1.9312655
0.125      0.34557519       993.67909       2.0775146
0.125      0.36128316       947.64397       2.2639071
0.125      0.37699112       907.58026       2.4634778
0.125      0.39269908       856.60816       2.6280409
0.125      0.40840704       813.90295       2.8088113
0.125      0.42411501       787.31540       3.0427756
0.125      0.43982297       758.80122       3.2706344
0.125      0.45553093       702.44083       3.3638268
0.125      0.47123890       697.20131       3.6961692
0.125      0.48694686       650.74466       3.8064978
0.125      0.50265482       643.00711       4.1370960
0.125      0.51836279       619.31531       4.3700210
0.125      0.53407075       595.38914       4.5948099
0.125      0.54977871       563.69705       4.7454761
0.125      0.56548668       548.76742       5.0271948
0.125      0.58119464       552.15869       5.4916010
0.125      0.59690260       524.43669       5.6503291
0.125      0.61261057       521.74807       6.0769346
0.125      0.62831853       505.75252       6.3554736
0.125      0.64402649       488.26143       6.6074498
0.125      0.65973446       483.58496       7.0347804
0.125      0.67544242       470.25224       7.3411843
0.125      0.69115038       458.47210       7.6683306
0.125      0.70685835       444.86279       7.9596416
0.125      0.72256631       429.70245       8.2124212
0.125      0.73827427       416.40645       8.4886946
0.125      0.75398224       412.56135       8.9586411
0.125      0.76969020       399.19681       9.2215769
0.125      0.78539816       393.23000       9.6513163
0.125      0.80110613       385.86894       10.050328
0.125      0.81681409       379.31358       10.472209
0.125      0.83252205       373.03216       10.904450
0.125      0.84823002       365.48497       11.300059
0.125      0.86393798       354.98196       11.596428
0.125      0.87964594       345.49993       11.913570
0.125      0.89535391       341.75593       12.427121
0.125      0.91106187       336.88655       12.906175
0.125      0.92676983       330.72898       13.337001
0.125      0.94247780       322.02309       13.657483
0.125      0.95818576       316.25109       14.094557
0.125      0.97389372       313.34423       14.663129
0.125      0.98960169       307.34825       15.089758
0.125       1.0053096       299.32577       15.406852
0.125       1.0367256       290.88919       16.420609
0.125       1.0681415       281.27574       17.365564
0.125       1.0995574       277.25981       18.672864
0.125       1.1309734       261.87630       19.192147
0.125       1.1623893       256.01219       20.369750
0.125       1.1938052       247.09181       21.297519
0.125       1.2252211       242.16223       22.564208
0.125       1.2566371       232.84506       23.408138
0.125       1.2880530       223.13119       24.156373
0.125       1.3194689       218.78774       25.461895
0.125       1.3508848       215.20691       26.877041
0.125       1.3823008       208.13820       27.850288
0.125       1.4137167       206.02820       29.490633
0.125       1.4451326       196.88524       30.102775
0.125       1.4765485       191.96046       31.305831
0.125       1.5079645       186.90198       32.468146
0.125       1.5393804       179.90422       33.246771
0.125       1.5707963       177.57101       34.865985
0.125       1.6022123       171.35442       35.704728
0.125       1.6336282       166.42304       36.757280
0.125       1.6650441       164.56399       38.484185
0.125       1.6964600       160.78660       39.769581
0.125       1.7278760       155.16395       40.550738
0.125       1.7592919       152.31013       42.015812
0.125       1.7907078       149.82703       43.584755
0.125       1.8221237       145.57674       44.616535
0.125       1.8535397       141.71910       45.719796
0.125       1.8849556       137.90566       46.790288
0.125       1.9163715       134.80089       48.062035
0.125       1.9477874       129.35652       48.426521
0.125       1.9792034       127.60327       50.119108
0.125       2.0106193       125.95887       51.866691
0.125       2.0734512       120.59377       54.459865
0.125       2.1362830       114.53108       56.567889
0.125       2.1991149       108.33166       58.367272
0.125       2.2619467       102.58467       60.145042
0.125       2.3247786       98.694328       62.821345
0.125       2.3876104       94.936314       65.462566
0.125       2.4504423       91.963516       68.551862
0.125       2.5132741       87.795474       70.609310
0.125       2.5761060       83.641179       72.440523
0.125       2.6389378       81.176434       75.576661
0.125       2.7017697       77.339152       77.270662
0.125       2.7646015       74.103238       79.324086
0.125       2.8274334       70.941969       81.236395
0.125       2.8902652       68.696211       84.026475
